InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.083,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.035,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.032,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.031,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.052,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.039,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.033,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.024,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.029,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.019,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.021,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.023,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.020,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.030,12489954.1082,0.2042,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.019,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.020,12489954.1082,0.2042,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.022,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.021,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.019,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.020,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.020,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.021,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.018,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.019,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.016,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.019,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.016,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.015,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.015,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.019,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.020,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.020,12487962.2337,0.5260,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.019,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.019,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.020,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.021,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.020,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.026,12489954.1082,0.2042,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.019,12488876.9837,0.1484,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.020,12489954.1082,0.2042,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.021,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.020,12489954.1082,0.1830,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.021,12489954.1082,0.1830,true,-1,-1,0
