PointID,Region_0,Region_1,Region_2
0,3236.0884472002,2095.6195718229,5428.2914060734
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,431.7892681617,6248.8643435075,5629.0076086360
6,0.1493583963,5825.8771828700,5318.0881483661
7,0,0,0
8,0,0,0
9,0,0,0
10,404.7835580764,1.6838485790,436.2600420696
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,5605.9791038485,1344.9079400413,6042.5226304052
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,5180.0174009930,336.0960447506,6195.9378289102
35,0,0,0.0000000000
36,0,0,0
