PointID,Region_0,Region_1,Region_2
0,6042.5517073831,3896.7720225951,7631.8299033085
1,0,0,0
2,8278.2950578177,7402.9066265955,3410.9021145626
3,0,0,0
4,0,0,0
5,0,0,0
6,3139.5207414052,8511.1109373060,6675.3906932605
7,4777.9834926547,8003.1706225175,1104.0466620134
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,12267.6841284914,6183.5411478090,6230.0483249850
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
