PointID,Region_0,Region_1,Region_2
0,5784.6334263309,3893.2711860392,9440.7625373375
1,0,0,0
2,0,0,0
3,4721.9259638457,10903.2941093900,1231.0985653966
4,513.6463751919,8330.5545368450,6241.6430712314
5,251.2282844456,8745.8405500247,5202.4349875893
6,14.2256353869,8309.5596288724,5158.2954658303
7,0,0,0
8,3284.5457266557,9145.9774890029,601.6686126143
9,866.3907873196,5377.4889810163,3740.4991887337
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,9572.0032669681,7.3234717998,10871.2230608176
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,5297.1948242585,4857.5875976324
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,10313.6679809328,822.2217781887,11123.3467897069
