PointID,Region_0,Region_1,Region_2
0,942.0345053065,223.5516137038,11445.2780145846
1,0,0,0
2,0,0,0
3,0,0,0
4,293.8692496482,7481.6640004580,9650.9413381550
5,0,0,0
6,395.7656911376,7502.3965719806,8629.8694701513
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,767.2516165870,2399.0919098752,12019.5246812772
15,0,0,0
16,0,0,0
17,0,0,0
18,1341.8538960563,1011.5334953284,10575.1941640571
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
